year_month,Actor1CountryCode,Actor2CountryCode,total_events,geo_unrest_score,total_gov_gov_events,total_ngov_gov_events,total_gov_ngov_events,pol_involve_score,suri_score,avg_goldstein,total_mentions,total_sources,total_articles,avg_tone,ingested_at
2025-10-01,RUS,PAK,11,0,0,0,1,0.09090909090909091,0.0,5.745454545454545,48,11,46,0.20018354873097904,2026-02-25T15:32:53.438Z
2025-10-01,TUR,DEU,26,0,0,0,0,0.0,0.0,-0.75,59,26,59,-3.6757164279113295,2026-02-25T15:32:53.438Z
2025-10-01,KOR,CHN,311,4,20,0,0,0.06430868167202572,0.2572347266881029,2.4704180064308665,1232,361,1181,-0.36042748525245655,2026-02-25T15:32:53.438Z
2025-10-01,PAK,TUR,88,0,0,0,0,0.0,0.0,3.7431818181818186,311,88,311,-3.7437176372458896,2026-02-25T15:32:53.438Z
2025-10-01,RUS,IRN,21,5,0,0,0,0.0,0.0,-5.457142857142857,60,21,58,-6.709212311623962,2026-02-25T15:32:53.438Z
2025-10-01,PSE,EGY,28,0,0,0,1,0.03571428571428571,0.0,2.9107142857142856,137,81,137,-2.8618924089324014,2026-02-25T15:32:53.438Z
2025-10-01,IND,FRA,3,0,0,0,0,0.0,0.0,8.0,6,3,6,-0.15220700152207,2026-02-25T15:32:53.438Z
2025-10-01,COD,USA,4,0,0,0,0,0.0,0.0,2.1,9,4,9,-0.3201206806653176,2026-02-25T15:32:53.438Z
2025-10-01,ISR,FRA,5,0,0,0,0,0.0,0.0,-1.6,11,5,11,-1.2209688974097503,2026-02-25T15:32:53.438Z
2025-10-01,DEU,MEX,1,0,0,0,0,0.0,0.0,0.0,1,1,1,-7.07964601769911,2026-02-25T15:32:53.438Z
2025-10-01,SYR,TUR,4,0,0,0,0,0.0,0.0,2.0,14,4,14,0.254597242549055,2026-02-25T15:32:53.438Z
2025-10-01,BRA,GBR,3,0,0,0,0,0.0,0.0,3.6333333333333333,15,3,15,-0.38809726789266663,2026-02-25T15:32:53.438Z
2025-10-01,RUS,UKR,467,26,1,0,8,0.019271948608137045,0.5010706638115632,-2.5944325481798707,1582,522,1580,-3.9636058655954742,2026-02-25T15:32:53.438Z
2025-10-01,CHN,DEU,10,0,0,0,0,0.0,0.0,4.930000000000001,42,10,42,2.9452593279022863,2026-02-25T15:32:53.438Z
2025-10-01,KOR,BRA,2,0,0,0,0,0.0,0.0,0.0,10,2,10,8.96739130434783,2026-02-25T15:32:53.438Z
2025-10-01,FRA,USA,84,0,0,0,1,0.011904761904761904,0.0,1.1833333333333331,260,84,256,0.17581277394634443,2026-02-25T15:32:53.438Z
2025-10-01,USA,ARG,74,0,2,2,0,0.05405405405405406,0.0,3.182432432432433,268,87,262,-1.3215080545226685,2026-02-25T15:32:53.438Z
2025-10-01,ARG,ISR,1,0,0,0,0,0.0,0.0,5.0,10,1,10,-6.8649885583524,2026-02-25T15:32:53.438Z
2025-10-01,VEN,ISR,2,0,0,0,0,0.0,0.0,3.0,4,2,4,2.25921521997622,2026-02-25T15:32:53.438Z
2025-10-01,PSE,RUS,2,0,0,0,0,0.0,0.0,1.0,4,2,4,-6.77777777777778,2026-02-25T15:32:53.438Z
2025-10-01,VEN,PSE,4,0,0,0,0,0.0,0.0,4.0,8,4,8,2.25921521997622,2026-02-25T15:32:53.438Z
2025-10-01,UKR,PRK,1,0,0,0,0,0.0,0.0,-10.0,5,1,5,-2.75229357798165,2026-02-25T15:32:53.438Z
2025-10-01,UKR,FRA,4,0,0,0,0,0.0,0.0,2.25,12,4,12,-0.6029408260050999,2026-02-25T15:32:53.438Z
2025-10-01,RUS,ARG,1,0,0,0,0,0.0,0.0,-5.0,10,1,10,8.14814814814815,2026-02-25T15:32:53.438Z
2025-10-01,FRA,PAK,1,0,0,0,0,0.0,0.0,1.0,10,1,10,-2.87277701778386,2026-02-25T15:32:53.438Z
2025-10-01,UKR,TWN,1,0,0,0,0,0.0,0.0,7.0,2,1,2,-4.21792618629174,2026-02-25T15:32:53.438Z
2025-10-01,ARG,FRA,2,0,0,0,0,0.0,0.0,7.0,4,2,4,3.41394025604552,2026-02-25T15:32:53.438Z
2025-10-01,MEX,ISR,2,0,0,0,0,0.0,0.0,-10.0,4,2,4,-5.45314900153609,2026-02-25T15:32:53.438Z
2025-10-01,BRA,VEN,1,0,0,0,0,0.0,0.0,1.9,4,1,4,-2.22672064777328,2026-02-25T15:32:53.438Z
2025-10-01,VEN,BRA,1,0,0,0,0,0.0,0.0,2.8,4,1,4,-2.22672064777328,2026-02-25T15:32:53.438Z
2025-11-01,USA,GBR,105,2,0,0,0,0.0,0.0,1.0542857142857147,314,110,311,-1.1763805390443904,2026-02-26T01:48:28.348Z
2025-11-01,RUS,UKR,477,21,2,0,4,0.012578616352201259,0.2641509433962264,0.1815513626834381,1436,498,1390,-3.025870955059611,2026-02-26T01:48:28.348Z
2025-11-01,TWN,USA,19,0,0,0,0,0.0,0.0,3.426315789473685,54,19,54,-0.3946126069388362,2026-02-26T01:48:28.348Z
2025-11-01,PSE,UKR,5,0,0,0,0,0.0,0.0,1.2399999999999998,9,5,9,-0.45226021548322404,2026-02-26T01:48:28.348Z
2025-11-01,UKR,IRN,6,0,0,0,0,0.0,0.0,-10.0,14,6,14,-2.450792273594403,2026-02-26T01:48:28.348Z
2025-11-01,PAK,EGY,41,0,2,0,0,0.04878048780487805,0.0,3.990243902439025,133,41,130,1.9016607712258393,2026-02-26T01:48:28.348Z
2025-11-01,DEU,RUS,31,0,0,0,0,0.0,0.0,0.4129032258064513,79,31,79,-2.134879012144999,2026-02-26T01:48:28.348Z
2025-11-01,KOR,PRK,26,0,0,0,0,0.0,0.0,-0.7653846153846154,99,26,99,-3.1937237480989253,2026-02-26T01:48:28.348Z
2025-11-01,UKR,GBR,13,0,0,0,0,0.0,0.0,0.7076923076923076,52,14,44,-5.409898727431052,2026-02-26T01:48:28.348Z
2025-11-01,FRA,UKR,77,2,4,0,0,0.05194805194805195,0.1038961038961039,3.1740259740259753,191,77,183,-2.6297117864537727,2026-02-26T01:48:28.348Z
2025-11-01,USA,COD,9,0,0,0,0,0.0,0.0,2.8666666666666667,14,9,14,-3.707105166155097,2026-02-26T01:48:28.348Z
2025-11-01,PSE,EGY,8,0,2,0,0,0.25,0.0,2.7,22,8,22,-1.2506164002364986,2026-02-26T01:48:28.348Z
2025-11-01,ISR,DEU,1,0,0,0,0,0.0,0.0,6.4,10,1,10,-1.14942528735632,2026-02-26T01:48:28.348Z
2025-11-01,IRN,GBR,5,0,0,0,0,0.0,0.0,-7.62,19,5,19,-4.885307255825181,2026-02-26T01:48:28.348Z
2025-11-01,ISR,EGY,20,0,3,0,0,0.15,0.0,2.885,60,20,60,-3.832936821200568,2026-02-26T01:48:28.348Z
2025-11-01,EGY,USA,7,0,0,0,0,0.0,0.0,-0.17142857142857132,14,7,14,-3.17895752505198,2026-02-26T01:48:28.348Z
2025-11-01,TWN,UKR,4,0,0,0,0,0.0,0.0,-10.0,16,4,16,-2.83518812930578,2026-02-26T01:48:28.348Z
2025-11-01,ERI,ETH,5,0,0,0,0,0.0,0.0,-2.1,22,5,22,-4.483284430203532,2026-02-26T01:48:28.348Z
2025-11-01,IND,KOR,9,0,0,0,0,0.0,0.0,0.6555555555555554,31,9,31,-0.905836617571653,2026-02-26T01:48:28.348Z
2025-11-01,UKR,DEU,10,0,0,2,0,0.2,0.0,1.52,47,10,47,-5.240985510927112,2026-02-26T01:48:28.348Z
2025-11-01,USA,FRA,38,2,0,0,0,0.0,0.0,2.9578947368421047,98,38,98,-1.1734108957209068,2026-02-26T01:48:28.348Z
2025-11-01,PRK,UKR,1,0,0,0,0,0.0,0.0,-10.0,2,1,2,0.0,2026-02-26T01:48:28.348Z
2025-11-01,PSE,GBR,27,1,0,1,0,0.037037037037037035,0.037037037037037035,1.1185185185185185,60,27,60,-3.9806368995182204,2026-02-26T01:48:28.348Z
2025-11-01,PRK,KOR,24,0,0,0,0,0.0,0.0,2.9875000000000003,68,24,68,-2.7148259174444394,2026-02-26T01:48:28.348Z
2025-11-01,IRN,TUR,28,0,1,0,0,0.03571428571428571,0.0,3.3249999999999997,77,28,77,-0.25869665591134583,2026-02-26T01:48:28.348Z
2025-11-01,ARG,CHN,4,0,0,0,0,0.0,0.0,6.0,9,4,9,-0.8135158254918724,2026-02-26T01:48:28.348Z
2025-11-01,ISR,RWA,3,0,0,0,0,0.0,0.0,4.0,5,3,5,3.57142857142857,2026-02-26T01:48:28.348Z
2025-11-01,EGY,TUR,2,0,0,0,0,0.0,0.0,4.0,16,2,16,-5.31914893617021,2026-02-26T01:48:28.348Z
2025-11-01,USA,ARG,10,0,2,0,0,0.2,0.0,4.74,22,10,22,-3.281930835877644,2026-02-26T01:48:28.348Z
2025-11-01,PAK,RUS,4,0,0,0,0,0.0,0.0,2.575,15,4,15,3.201351961908735,2026-02-26T01:48:28.348Z
2025-11-01,TUR,DEU,10,0,0,0,0,0.0,0.0,3.4,37,10,37,-2.349357974272069,2026-02-26T01:48:28.348Z
2025-11-01,ISR,IRN,25,0,0,0,0,0.0,0.0,-4.016,79,25,79,-4.626902602893232,2026-02-26T01:48:28.348Z
2025-11-01,ISR,BRA,2,0,0,0,0,0.0,0.0,1.9,4,2,4,5.53977272727273,2026-02-26T01:48:28.348Z
2025-11-01,CHN,TWN,23,3,0,0,0,0.0,0.0,-2.0304347826086957,79,23,79,-2.6034713904763276,2026-02-26T01:48:28.348Z
2025-11-01,EGY,PSE,19,2,4,0,0,0.21052631578947367,0.42105263157894735,0.368421052631579,36,19,36,-0.8472255552037989,2026-02-26T01:48:28.348Z
2025-11-01,SYR,USA,38,0,3,2,0,0.13157894736842105,0.0,3.034210526315789,82,38,82,-1.6289868712798938,2026-02-26T01:48:28.348Z
2025-11-01,ISR,UKR,6,0,0,0,0,0.0,0.0,0.9,15,6,15,-0.4495846497776834,2026-02-26T01:48:28.348Z
2025-11-01,UKR,VEN,13,0,0,0,0,0.0,0.0,-2.2384615384615385,30,13,30,-2.1814218494435256,2026-02-26T01:48:28.348Z
2025-11-01,RUS,TUR,23,0,4,0,0,0.17391304347826086,0.0,3.1826086956521733,79,24,79,-1.4983459016706295,2026-02-26T01:48:28.348Z
2025-11-01,BRA,GBR,13,1,0,1,0,0.07692307692307693,0.07692307692307693,2.7230769230769223,36,13,36,0.5074189105815824,2026-02-26T01:48:28.348Z
2025-11-01,COD,RWA,4,0,0,0,0,0.0,0.0,3.25,7,4,7,2.93046059733717,2026-02-26T01:48:28.348Z
2025-11-01,USA,BRA,15,1,0,0,0,0.0,0.0,0.3266666666666665,53,15,53,-1.7308634607164737,2026-02-26T01:48:28.348Z
2025-11-01,RWA,IRN,3,0,0,0,0,0.0,0.0,4.0,5,3,5,3.57142857142857,2026-02-26T01:48:28.348Z
2025-11-01,GBR,IND,23,0,0,0,0,0.0,0.0,-4.28695652173913,98,23,98,-3.023873024872849,2026-02-26T01:48:28.348Z
2025-11-01,USA,IRN,29,0,0,0,0,0.0,0.0,2.9206896551724135,91,30,88,-2.959285018364022,2026-02-26T01:48:28.348Z
2025-11-01,VEN,PRK,4,0,0,0,0,0.0,0.0,2.25,8,4,8,-4.05982905982906,2026-02-26T01:48:28.348Z
2025-11-01,DEU,ISR,15,0,0,0,0,0.0,0.0,3.3466666666666662,64,15,58,-2.521871819320402,2026-02-26T01:48:28.348Z
2025-11-01,BRA,BRA,22,0,4,0,0,0.18181818181818182,0.0,0.1590909090909091,76,23,69,-2.1157708621621176,2026-02-26T01:48:28.348Z
2025-11-01,GBR,BRA,18,0,0,0,2,0.1111111111111111,0.0,2.288888888888889,51,18,51,1.2723911314222645,2026-02-26T01:48:28.348Z
2025-11-01,IRN,ISR,44,5,0,0,0,0.0,0.0,-3.1454545454545455,146,44,146,-3.764242394157804,2026-02-26T01:48:28.348Z
2025-11-01,PRK,RUS,17,0,0,0,0,0.0,0.0,2.01764705882353,58,17,58,-1.8904220249868557,2026-02-26T01:48:28.348Z
2025-11-01,GBR,GBR,212,13,8,3,3,0.0660377358490566,0.8584905660377359,0.3452830188679244,627,231,623,-2.0096509172209958,2026-02-26T01:48:28.348Z
2025-11-01,FRA,PSE,11,0,0,0,0,0.0,0.0,1.0,38,13,38,-2.5842830506023273,2026-02-26T01:48:28.348Z
2025-11-01,IND,CHN,2,0,0,0,0,0.0,0.0,-5.0,4,2,4,-7.22100656455142,2026-02-26T01:48:28.348Z
2025-11-01,RUS,VEN,8,0,0,0,0,0.0,0.0,1.4875,23,8,23,-2.1221572843935546,2026-02-26T01:48:28.348Z
2025-11-01,RUS,PSE,3,0,0,0,0,0.0,0.0,2.3333333333333335,8,3,8,-3.1784333650553003,2026-02-26T01:48:28.348Z
2025-11-01,PRK,USA,2,1,0,0,0,0.0,0.0,-3.2,12,2,12,-0.941336166194525,2026-02-26T01:48:28.348Z
2025-11-01,PRK,PRK,2,0,0,0,0,0.0,0.0,0.0,4,2,4,-1.168045343137255,2026-02-26T01:48:28.348Z
2025-11-01,CHN,TUR,1,0,0,0,0,0.0,0.0,2.8,6,1,6,-2.28310502283105,2026-02-26T01:48:28.348Z
2025-11-01,USA,VEN,175,22,1,1,2,0.022857142857142857,0.5028571428571429,-0.6639999999999999,580,185,575,-4.089736122662543,2026-02-26T01:48:28.348Z
2025-11-01,TUR,UKR,43,0,0,0,1,0.023255813953488372,0.0,1.9232558139534885,118,48,118,-1.402159023621815,2026-02-26T01:48:28.348Z
2025-11-01,USA,IND,6,0,0,0,0,0.0,0.0,0.3499999999999999,14,6,14,0.07222929419202505,2026-02-26T01:48:28.348Z
2025-11-01,CHN,ARG,4,0,0,0,0,0.0,0.0,6.0,9,4,9,-0.8135158254918724,2026-02-26T01:48:28.348Z
2025-11-01,GBR,TUR,5,0,0,0,0,0.0,0.0,1.2600000000000002,24,5,24,-0.7884936574785699,2026-02-26T01:48:28.348Z
2025-11-01,USA,PSE,48,5,0,0,1,0.020833333333333332,0.10416666666666666,0.4166666666666667,149,50,149,-3.7459854478910404,2026-02-26T01:48:28.348Z
2025-11-01,CHN,BRA,12,0,0,0,0,0.0,0.0,6.566666666666667,82,12,82,0.8399651653144651,2026-02-26T01:48:28.348Z
2025-11-01,UKR,RUS,425,20,2,2,0,0.009411764705882352,0.18823529411764706,0.5400000000000001,1242,454,1216,-2.9936144769426662,2026-02-26T01:48:28.348Z
2025-11-01,IRN,PSE,5,0,0,0,0,0.0,0.0,-4.8,20,5,20,-2.8986631124035718,2026-02-26T01:48:28.348Z
2025-11-01,RUS,PAK,9,0,0,0,0,0.0,0.0,-0.6777777777777777,49,9,49,-0.2513283462703044,2026-02-26T01:48:28.348Z
2025-11-01,PRK,CHN,21,0,0,0,0,0.0,0.0,4.980952380952381,59,21,59,-0.5660602078669316,2026-02-26T01:48:28.348Z
2025-11-01,PAK,PSE,11,0,0,0,0,0.0,0.0,0.890909090909091,37,11,37,-0.89539871290201,2026-02-26T01:48:28.348Z
2025-11-01,GBR,DEU,18,1,1,0,0,0.05555555555555555,0.05555555555555555,1.9777777777777774,58,18,58,-0.15654851163523162,2026-02-26T01:48:28.348Z
2025-11-01,KOR,RUS,3,0,0,0,0,0.0,0.0,-1.1333333333333335,10,3,10,-0.8372825460341135,2026-02-26T01:48:28.348Z
2025-11-01,GBR,FRA,27,2,0,0,0,0.0,0.0,-0.5259259259259261,81,27,81,-2.6124360732961103,2026-02-26T01:48:28.348Z
2025-11-01,SYR,IRN,2,0,0,0,0,0.0,0.0,-5.0,4,2,4,-4.92091388400703,2026-02-26T01:48:28.348Z
2025-11-01,EGY,EGY,28,3,0,0,0,0.0,0.0,1.3142857142857143,106,28,100,2.8346797017605483,2026-02-26T01:48:28.348Z
2025-11-01,VEN,SYR,5,0,0,0,0,0.0,0.0,1.0,10,5,10,-2.027157363190134,2026-02-26T01:48:28.348Z
2025-11-01,PSE,PSE,51,7,0,0,0,0.0,0.0,-0.9862745098039215,166,51,166,-4.427139832239023,2026-02-26T01:48:28.348Z
2025-11-01,TUR,TUR,33,0,0,0,0,0.0,0.0,0.4818181818181816,91,38,91,-0.8732012111157265,2026-02-26T01:48:28.348Z
2025-11-01,FRA,DEU,33,0,0,0,0,0.0,0.0,3.9393939393939394,76,35,76,-0.6371892258203239,2026-02-26T01:48:28.348Z
2025-11-01,DEU,GBR,17,0,0,0,0,0.0,0.0,1.7411764705882353,43,17,43,0.35047647038550356,2026-02-26T01:48:28.348Z
2025-11-01,RUS,ISR,11,2,1,0,0,0.09090909090909091,0.18181818181818182,1.7454545454545454,28,15,28,-2.8779271305496006,2026-02-26T01:48:28.348Z
2025-11-01,DEU,CHN,16,0,0,0,0,0.0,0.0,3.4124999999999996,42,16,42,-3.6283812549404737,2026-02-26T01:48:28.348Z
2025-11-01,KOR,KOR,27,0,0,0,0,0.0,0.0,1.6851851851851851,110,27,110,-1.9573876919448023,2026-02-26T01:48:28.348Z
2025-11-01,ISR,COD,3,0,0,0,0,0.0,0.0,4.0,5,3,5,3.57142857142857,2026-02-26T01:48:28.348Z
2025-11-01,CHN,FRA,13,0,2,0,0,0.15384615384615385,0.0,3.5076923076923077,52,13,52,-1.7943178294689763,2026-02-26T01:48:28.348Z
2025-11-01,EGY,CHN,1,0,0,0,0,0.0,0.0,1.0,1,1,1,5.18134715025906,2026-02-26T01:48:28.348Z
2025-11-01,SYR,VEN,5,0,0,0,0,0.0,0.0,1.0,10,5,10,-2.027157363190134,2026-02-26T01:48:28.348Z
2025-11-01,COD,USA,10,0,0,0,0,0.0,0.0,2.96,32,10,32,-2.838813585207892,2026-02-26T01:48:28.348Z
2025-11-01,USA,ISR,128,10,3,2,0,0.0390625,0.390625,0.7984375,449,136,449,-2.804158565926316,2026-02-26T01:48:28.348Z
2025-11-01,UKR,PRK,1,0,0,0,0,0.0,0.0,-10.0,2,1,2,0.0,2026-02-26T01:48:28.348Z
2025-11-01,SYR,RUS,7,0,3,0,0,0.42857142857142855,0.0,1.5714285714285714,16,7,14,-2.769471183196933,2026-02-26T01:48:28.348Z
2025-11-01,GBR,UKR,18,2,0,0,0,0.0,0.0,1.8000000000000003,65,19,65,-4.463508001354597,2026-02-26T01:48:28.348Z
2025-11-01,FRA,CHN,19,0,2,0,0,0.10526315789473684,0.0,3.6789473684210527,55,19,55,0.3485304683318072,2026-02-26T01:48:28.348Z
2025-11-01,DEU,DEU,27,2,1,0,0,0.037037037037037035,0.07407407407407407,0.3481481481481481,113,27,112,-1.1245655433683863,2026-02-26T01:48:28.348Z
2025-11-01,CHN,CHN,99,0,2,0,1,0.030303030303030304,0.0,1.4585858585858587,304,113,301,-0.0450011516742802,2026-02-26T01:48:28.348Z
2025-11-01,BRA,USA,23,0,0,0,0,0.0,0.0,0.491304347826087,79,23,79,-1.518119163583414,2026-02-26T01:48:28.348Z
2025-11-01,IND,DEU,2,0,0,0,0,0.0,0.0,-4.0,5,2,5,-1.23893805309735,2026-02-26T01:48:28.348Z
2025-11-01,PAK,USA,9,0,0,0,0,0.0,0.0,3.6222222222222222,43,10,43,-1.1619363789091577,2026-02-26T01:48:28.348Z
2025-11-01,MEX,MEX,20,2,0,0,2,0.1,0.2,-1.3599999999999999,62,20,62,-3.5641364882537814,2026-02-26T01:48:28.348Z
2025-11-01,ISR,PSE,267,7,0,0,0,0.0,0.0,-3.9071161048689156,917,280,901,-5.48053281968018,2026-02-26T01:48:28.348Z
2025-11-01,BRA,ISR,2,0,0,0,0,0.0,0.0,2.8,4,2,4,5.53977272727273,2026-02-26T01:48:28.348Z
2025-11-01,IRN,IRN,38,3,0,0,2,0.05263157894736842,0.15789473684210525,1.760526315789474,127,38,127,-2.8306672118352414,2026-02-26T01:48:28.348Z
2025-11-01,PSE,TUR,13,0,0,0,0,0.0,0.0,1.0307692307692309,27,13,27,-0.9399323529021738,2026-02-26T01:48:28.348Z
2025-11-01,RWA,ISR,3,0,0,0,0,0.0,0.0,4.0,5,3,5,3.57142857142857,2026-02-26T01:48:28.348Z
2025-11-01,COD,GBR,1,0,0,0,0,0.0,0.0,-5.0,6,1,6,-2.71186440677966,2026-02-26T01:48:28.348Z
2025-11-01,ISR,SYR,50,2,0,0,0,0.0,0.0,-5.276000000000002,195,62,191,-6.147195174580381,2026-02-26T01:48:28.348Z
2025-11-01,RUS,IND,9,0,0,0,0,0.0,0.0,2.6666666666666665,14,9,14,1.7918944041539657,2026-02-26T01:48:28.348Z
2025-11-01,USA,SYR,34,0,2,0,2,0.11764705882352941,0.0,1.0441176470588236,83,34,83,-2.0772199810195575,2026-02-26T01:48:28.348Z
2025-11-01,UKR,TUR,27,0,0,0,0,0.0,0.0,1.4333333333333331,69,32,69,-0.6242186360860257,2026-02-26T01:48:28.348Z
2025-11-01,VEN,RUS,6,0,0,1,0,0.16666666666666666,0.0,2.716666666666667,18,6,18,-3.762368775538325,2026-02-26T01:48:28.348Z
2025-11-01,USA,CHN,98,5,0,0,0,0.0,0.0,1.3867346938775513,366,100,356,-1.8519276630859158,2026-02-26T01:48:28.348Z
2025-11-01,CHN,ISR,4,0,0,0,0,0.0,0.0,-0.050000000000000044,22,4,22,0.7375599456155499,2026-02-26T01:48:28.348Z
2025-11-01,COD,IRN,3,0,0,0,0,0.0,0.0,4.0,5,3,5,3.57142857142857,2026-02-26T01:48:28.348Z
2025-11-01,PAK,ISR,6,0,0,0,0,0.0,0.0,1.8,18,6,18,-0.8461838963711715,2026-02-26T01:48:28.348Z
2025-11-01,ETH,ETH,5,0,0,0,0,0.0,0.0,1.22,8,5,8,4.91265516322912,2026-02-26T01:48:28.348Z
2025-11-01,TUR,VEN,5,0,0,0,0,0.0,0.0,3.4,13,5,12,-7.99517016233622,2026-02-26T01:48:28.348Z
2025-11-01,USA,MEX,52,0,0,0,0,0.0,0.0,-0.07500000000000018,183,54,181,-3.7578175564898606,2026-02-26T01:48:28.348Z
2025-11-01,CHN,USA,98,4,0,0,1,0.01020408163265306,0.04081632653061224,0.657142857142857,321,98,318,-1.0501158718321766,2026-02-26T01:48:28.348Z
2025-11-01,EGY,PAK,59,1,2,0,0,0.03389830508474576,0.03389830508474576,3.48813559322034,195,60,195,1.6313028909499698,2026-02-26T01:48:28.348Z
2025-11-01,USA,TWN,37,0,0,0,0,0.0,0.0,2.7135135135135138,126,37,126,0.06605426347763838,2026-02-26T01:48:28.348Z
2025-11-01,VEN,USA,121,6,4,0,1,0.04132231404958678,0.24793388429752067,0.38347107438016514,375,131,374,-4.833725752261227,2026-02-26T01:48:28.348Z
2025-11-01,EGY,UKR,2,0,0,0,0,0.0,0.0,-4.0,10,2,10,2.18687872763419,2026-02-26T01:48:28.348Z
2025-11-01,RUS,CHN,45,0,0,0,0,0.0,0.0,0.6622222222222222,99,49,99,-1.4412604234743522,2026-02-26T01:48:28.348Z
2025-11-01,CHN,RUS,25,1,0,0,0,0.0,0.0,3.2479999999999993,91,25,91,-1.204119074628543,2026-02-26T01:48:28.348Z
2025-11-01,RUS,IRN,7,0,0,0,0,0.0,0.0,3.257142857142857,20,7,20,0.5534807437185385,2026-02-26T01:48:28.348Z
2025-11-01,CHN,IRN,5,0,0,0,0,0.0,0.0,3.7,20,5,20,-3.26917370171399,2026-02-26T01:48:28.348Z
2025-11-01,CHN,PAK,4,0,0,0,0,0.0,0.0,-4.5,10,4,10,-8.4375,2026-02-26T01:48:28.348Z
2025-11-01,IND,RUS,3,0,0,0,0,0.0,0.0,4.0,10,3,10,2.9178000301306604,2026-02-26T01:48:28.348Z
2025-11-01,RUS,EGY,3,0,0,0,0,0.0,0.0,2.4999999999999996,15,3,15,-4.48095457691696,2026-02-26T01:48:28.348Z
2025-11-01,VEN,BRA,2,0,0,0,0,0.0,0.0,1.9,2,2,2,-3.92916436081903,2026-02-26T01:48:28.348Z
2025-11-01,CHN,PSE,4,0,0,0,0,0.0,0.0,3.275,16,4,16,4.31472081218275,2026-02-26T01:48:28.348Z
2025-11-01,PSE,CHN,3,0,0,0,0,0.0,0.0,2.7999999999999994,6,3,6,4.31472081218275,2026-02-26T01:48:28.348Z
2025-11-01,IRN,FRA,4,0,0,0,0,0.0,0.0,2.325,13,4,13,-4.864297645112755,2026-02-26T01:48:28.348Z
2025-11-01,PAK,CHN,2,0,0,0,0,0.0,0.0,1.0,5,2,5,-8.4375,2026-02-26T01:48:28.348Z
2025-11-01,EGY,ISR,19,2,5,0,0,0.2631578947368421,0.5263157894736842,2.8789473684210525,67,19,67,-2.000236388943987,2026-02-26T01:48:28.348Z
2025-11-01,IRN,CHN,3,0,0,0,0,0.0,0.0,3.5,10,3,10,-2.83960092095165,2026-02-26T01:48:28.348Z
2025-11-01,ARG,ISR,4,0,0,0,0,0.0,0.0,-1.0,20,4,20,-3.77794911333848,2026-02-26T01:48:28.348Z
2025-11-01,TUR,IRN,22,0,0,0,0,0.0,0.0,3.9545454545454546,53,22,53,0.2923478219971273,2026-02-26T01:48:28.348Z
2025-11-01,FRA,IRN,5,0,0,0,0,0.0,0.0,-0.64,18,5,18,-6.772490059642124,2026-02-26T01:48:28.348Z
2025-11-01,EGY,ETH,3,0,0,0,0,0.0,0.0,4.0,5,3,5,3.57142857142857,2026-02-26T01:48:28.348Z
2025-11-01,TUR,SYR,2,0,0,0,0,0.0,0.0,7.4,2,2,2,0.0,2026-02-26T01:48:28.348Z
2025-11-01,PSE,FRA,3,0,0,0,0,0.0,0.0,0.13333333333333333,4,3,4,-6.2619987913882005,2026-02-26T01:48:28.348Z
2025-11-01,TUR,ISR,46,8,0,0,0,0.0,0.0,0.30869565217391304,105,48,105,-0.33107255202005137,2026-02-26T01:48:28.348Z
2025-11-01,ETH,USA,6,0,0,0,0,0.0,0.0,2.8333333333333335,20,6,20,4.6494550671642365,2026-02-26T01:48:28.348Z
2025-11-01,PSE,IRN,8,0,0,0,0,0.0,0.0,0.2250000000000001,31,8,31,-4.30724406339705,2026-02-26T01:48:28.348Z
2025-11-01,CHN,PRK,22,2,0,0,0,0.0,0.0,4.1863636363636365,69,22,69,-0.523905446699565,2026-02-26T01:48:28.348Z
2025-11-01,USA,KOR,20,0,0,0,0,0.0,0.0,3.4900000000000007,53,20,53,-0.2656882515313669,2026-02-26T01:48:28.348Z
2025-11-01,KOR,IND,7,0,0,0,0,0.0,0.0,-0.31428571428571417,21,7,21,-1.2477035581402982,2026-02-26T01:48:28.348Z
2025-11-01,ARG,GBR,1,0,0,0,0,0.0,0.0,-10.0,4,1,4,-0.36496350364963,2026-02-26T01:48:28.348Z
2025-11-01,USA,USA,1760,55,22,22,29,0.04147727272727273,2.28125,0.08625000000000044,5537,1866,5435,-2.8319385807500175,2026-02-26T01:48:28.348Z
2025-11-01,IRN,PRK,4,0,2,0,0,0.5,0.0,6.0,10,4,10,-4.23676012461059,2026-02-26T01:48:28.348Z
2025-11-01,CHN,KOR,32,2,0,0,0,0.0,0.0,1.75,95,36,95,-1.3464738400168135,2026-02-26T01:48:28.348Z
2025-11-01,GBR,ISR,52,4,0,0,0,0.0,0.0,0.8134615384615379,255,88,249,-3.68205683378461,2026-02-26T01:48:28.348Z
2025-11-01,RUS,DEU,7,0,0,0,0,0.0,0.0,2.3428571428571425,23,7,23,-2.972805497463528,2026-02-26T01:48:28.348Z
2025-11-01,PSE,USA,21,3,0,0,0,0.0,0.0,-0.5476190476190477,52,21,52,-3.5753761147499974,2026-02-26T01:48:28.348Z
2025-11-01,TUR,CHN,1,0,0,0,0,0.0,0.0,1.9,6,1,6,-2.28310502283105,2026-02-26T01:48:28.348Z
2025-11-01,ISR,TUR,24,3,0,0,0,0.0,0.0,0.6583333333333332,80,26,80,-1.5631227726487305,2026-02-26T01:48:28.348Z
2025-11-01,BRA,MEX,2,0,0,0,0,0.0,0.0,3.0,6,2,6,2.04819277108434,2026-02-26T01:48:28.348Z
